,mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,mcs_dl_3,mcs_ul_3,dl_kbps_3,ul_kbps_3,mcs_dl_4,mcs_ul_4,dl_kbps_4,ul_kbps_4,cpu_1,cpu_2,cpu_3,cpu_4,explode
35415,15,12,5992,3880,8,2,256,176,5,0,1480,176,22,19,3752,17568,0.74,0.5,0.57,0.97,0
35416,19,17,9528,904,19,17,7992,15264,13,7,904,968,11,6,6200,4136,0.67,0.99,0.58,0.8,0
35417,26,20,7992,4776,11,6,2088,328,8,4,120,840,15,9,10680,1736,0.69,0.56,0.57,0.67,0
35418,11,6,6712,5160,2,0,1800,16,13,8,4136,5992,13,7,5736,5352,0.84,0.58,0.85,0.83,0
35419,15,9,1736,7480,20,17,2344,11448,3,0,104,1032,6,1,1480,1256,0.81,0.88,0.71,0.75,0
35420,18,14,2600,3880,15,11,9144,3496,5,0,776,1256,22,19,11064,11448,0.65,0.77,0.76,0.92,0
35421,3,0,1032,904,18,15,10680,9912,20,18,13536,4968,4,0,1736,504,0.73,0.93,0.8,0.68,0
35422,15,12,3112,5352,8,4,1800,208,5,0,2024,120,8,2,2344,1800,0.74,0.55,0.57,0.74,0
35423,15,10,4968,7224,4,0,2728,1256,13,8,6712,2984,4,0,2344,536,0.87,0.81,0.71,0.71,0
35424,15,9,552,7480,20,18,19080,4968,7,2,1608,1000,8,2,4008,2216,0.8,0.85,0.69,0.81,0
35425,19,17,5736,5736,25,20,552,16416,18,15,12960,8760,13,7,10680,3880,0.74,0.92,0.93,0.81,0
35426,6,1,4136,1480,3,0,2536,1032,13,8,7480,6968,3,0,2664,840,0.82,0.79,0.84,0.78,0
35427,13,8,10680,3368,15,12,9912,2024,15,9,552,5160,15,10,6456,6200,0.78,0.71,0.72,0.87,0
35428,8,2,680,616,26,20,9912,12216,11,6,2088,4264,18,15,2600,8760,0.62,0.88,0.79,0.8,0
35429,20,18,16416,9144,15,10,552,5992,26,20,11448,7224,18,14,968,3112,0.93,0.79,0.81,0.62,0
35430,15,10,2856,3752,25,20,25456,11448,7,2,1320,968,13,7,2472,4392,0.71,0.99,0.67,0.74,0
35431,2,0,1096,16,7,2,224,1672,24,20,5352,776,20,17,19080,4264,0.51,0.7,0.59,0.81,0
35432,19,17,2152,11064,13,8,680,808,8,4,5992,776,13,7,2984,5992,0.86,0.56,0.69,0.8,0
35433,15,11,1416,6456,13,8,6712,1928,22,19,440,15264,22,19,22152,1800,0.8,0.68,0.9,0.78,0
35434,18,14,1288,3112,18,15,8504,4008,15,11,256,8760,18,15,12216,6968,0.62,0.74,0.83,0.86,0
35435,15,12,12960,6456,15,10,1992,616,4,0,2600,616,15,10,8504,5160,0.9,0.57,0.74,0.81,0
35436,22,19,16992,6456,15,10,2280,7480,2,0,328,1288,7,2,2536,1864,0.82,0.82,0.76,0.76,0
35437,15,9,4264,5160,22,19,904,8760,13,7,208,472,8,4,6200,1928,0.76,0.72,0.53,0.76,0
35438,22,19,6456,6712,15,12,256,6200,24,20,1608,2792,15,9,5160,7480,0.75,0.76,0.59,0.86,0
35439,8,2,5544,936,5,0,2664,1064,7,2,328,1096,25,20,16992,7480,0.73,0.77,0.66,0.83,0
35440,19,17,9144,8248,4,0,1064,32,6,1,4008,144,19,17,5352,14688,0.84,0.5,0.61,0.96,0
35441,8,4,5160,488,18,15,12960,9528,20,17,17568,4264,25,20,2280,12960,0.64,0.94,0.79,0.84,0
35442,11,6,4264,392,13,7,2280,5992,18,14,11448,5992,25,20,11064,13536,0.59,0.79,0.84,0.94,0
35443,5,0,3368,776,18,15,6712,13536,15,10,7480,6200,10,4,4584,2856,0.78,0.97,0.87,0.79,0
35444,8,2,5736,1096,18,14,9528,11832,6,1,2792,1288,6,1,2600,1192,0.76,1.0,0.75,0.73,0
35445,18,15,328,13536,13,8,7736,5544,11,6,4008,1480,20,17,776,8760,0.91,0.85,0.68,0.79,0
35446,13,8,5992,5544,26,20,5544,17568,3,0,872,120,22,19,7480,1416,0.79,0.98,0.55,0.64,0
35447,15,12,4968,9144,15,10,12960,1736,2,0,1064,968,15,11,11064,1736,0.92,0.72,0.77,0.71,0
35448,10,4,1736,408,8,2,1544,144,18,14,1288,12216,15,12,5992,1192,0.57,0.54,0.88,0.67,0
35449,18,15,14112,1416,3,0,2024,1224,3,0,2280,88,15,10,4008,1544,0.73,0.79,0.58,0.6,0
35450,4,0,552,776,8,2,3880,144,13,8,6456,3112,15,10,7224,6200,0.69,0.57,0.71,0.84,0
35451,13,8,2280,2536,18,15,6200,5992,8,2,1256,1384,5,0,1928,456,0.65,0.75,0.7,0.68,0
35452,7,2,1608,424,11,6,328,4136,24,20,11448,4008,11,6,144,256,0.6,0.73,0.73,0.49,0
35453,15,12,6968,176,7,2,3752,1928,20,18,9528,11448,3,0,2728,1224,0.64,0.81,0.91,0.81,0
35454,3,0,1672,616,5,0,1320,1352,25,20,26416,10296,8,2,4968,1160,0.72,0.76,0.95,0.73,0
35455,18,14,2600,10296,20,17,18336,6456,5,0,1864,1096,8,4,256,3240,0.86,0.88,0.77,0.77,0
35456,6,1,3496,744,5,0,4392,344,18,14,5992,488,20,18,5544,15840,0.73,0.68,0.62,0.98,0
35457,10,4,936,1608,15,9,7480,5160,18,14,12216,5160,5,0,1544,424,0.67,0.79,0.81,0.66,0
35458,15,10,11832,7992,20,18,8760,5992,20,18,10296,1608,15,10,12576,2984,0.92,0.78,0.69,0.77,0
35459,15,12,3112,7736,19,17,18336,1800,15,9,2280,1096,25,20,15264,6200,0.84,0.76,0.58,0.8,0
35460,18,15,3880,7736,8,2,1800,1064,26,20,7224,1992,20,18,7992,14112,0.8,0.7,0.67,1.0,0
35461,13,8,3880,808,6,1,4584,1736,6,1,1128,1416,11,6,2792,3624,0.59,0.82,0.73,0.72,0
35462,24,20,2664,16416,5,0,4392,808,26,20,24496,5992,19,17,9144,904,0.91,0.77,0.88,0.67,0
35463,22,19,2344,7480,2,0,1864,1192,8,4,536,1928,15,12,7736,4008,0.7,0.8,0.66,0.75,0
35464,8,4,4776,56,22,19,6456,10680,6,1,4584,456,3,0,1480,1192,0.59,0.83,0.67,0.78,0
35465,15,11,4264,2664,3,0,2024,208,2,0,1064,808,13,7,7480,224,0.65,0.61,0.72,0.61,0
35466,15,9,2600,7480,22,19,10680,5352,8,4,1256,3496,20,18,776,11832,0.82,0.77,0.8,0.85,0
35467,15,10,12960,776,15,9,4968,2216,18,14,14112,2856,10,4,5160,2088,0.7,0.64,0.76,0.73,0
35468,13,8,10296,5544,22,19,4584,9528,4,0,256,1032,15,11,840,4264,0.85,0.81,0.71,0.69,0
35469,13,7,8760,1928,10,4,3624,3112,18,14,1928,12960,15,9,1128,6456,0.72,0.82,0.92,0.77,0
35470,2,0,328,872,8,2,5992,744,20,17,10680,2728,4,0,696,1128,0.71,0.73,0.7,0.73,0
35471,15,11,7992,4008,15,11,2600,328,15,10,9912,1256,20,17,19080,4264,0.75,0.57,0.66,0.78,0
35472,11,6,5992,3496,7,2,104,2216,18,14,7480,5736,20,18,3624,7992,0.78,0.77,0.78,0.77,0
35473,19,17,5160,11064,15,10,9144,5992,4,0,3112,536,7,2,2344,696,0.91,0.85,0.73,0.66,0
35474,15,10,2600,4264,15,11,6200,2280,18,15,12576,552,18,14,16416,3880,0.68,0.7,0.69,0.8,0
35475,22,19,12960,11064,2,0,2024,904,8,4,3368,840,18,15,2600,12216,0.93,0.78,0.65,0.89,0
35476,24,20,4776,8248,5,0,224,1224,13,7,7480,5352,18,15,2600,4584,0.76,0.73,0.85,0.67,0
35477,25,20,16416,7992,18,14,6712,6968,18,14,15264,4584,6,1,4968,1544,0.86,0.8,0.82,0.83,0
35478,20,18,8760,14112,26,20,7224,9912,8,4,4584,1192,8,4,6712,1864,0.99,0.82,0.67,0.75,0
35479,22,19,904,7992,13,7,9528,4584,3,0,504,776,8,2,5160,520,0.7,0.82,0.71,0.68,0
35480,8,2,4968,2216,13,8,2728,1384,7,2,2536,568,8,4,968,3112,0.83,0.61,0.65,0.77,0
35481,20,18,10296,4968,7,2,4584,648,10,4,3368,1000,15,12,9912,2792,0.74,0.71,0.66,0.73,0
35482,24,20,16992,4392,8,4,680,2856,10,4,296,776,3,0,2856,392,0.77,0.72,0.57,0.7,0
35483,19,17,10296,5160,24,20,14112,14688,18,14,10296,7992,26,20,2408,11448,0.78,0.98,0.87,0.83,0
35484,13,7,5992,2664,25,20,14688,11448,8,4,4584,1192,3,0,1544,936,0.7,0.9,0.69,0.76,0
35485,19,17,1416,4584,8,4,1256,1736,15,11,11064,6456,13,8,8248,3112,0.64,0.67,0.91,0.74,0
35486,25,20,6200,1160,11,6,5992,2600,20,18,15840,9528,20,17,2344,1544,0.61,0.72,0.95,0.6,0
35487,10,4,296,3240,2,0,328,1256,25,20,1736,12960,15,11,8504,144,0.75,0.74,0.84,0.64,0
35488,13,8,5736,1384,5,0,2216,392,2,0,1544,776,6,1,4136,808,0.63,0.66,0.74,0.74,0
35489,4,0,3112,1288,8,4,5736,840,6,1,5160,1480,15,11,3112,2664,0.83,0.68,0.79,0.66,0
35490,18,14,13536,7224,20,17,5544,4008,15,12,1736,4392,24,20,21384,5160,0.88,0.69,0.69,0.86,0
35491,19,17,13536,10296,13,8,4136,1544,18,14,9912,4968,10,4,3112,776,0.95,0.64,0.75,0.64,0
35492,8,4,1672,3496,5,0,3624,616,13,8,4584,4584,15,11,10296,1928,0.78,0.76,0.76,0.71,0
35493,4,0,3240,1224,7,2,712,176,24,20,20616,376,13,8,3240,536,0.82,0.52,0.7,0.58,0
35494,3,0,1928,504,2,0,208,1032,8,4,6456,256,5,0,3752,32,0.7,0.72,0.63,0.58,0
35495,4,0,1480,1000,15,9,10680,5992,8,2,3368,744,8,4,4008,1928,0.75,0.85,0.69,0.73,0
35496,15,12,7480,5992,7,2,1672,840,15,9,1128,5160,15,11,5992,6712,0.84,0.68,0.72,0.89,0
35497,18,15,12960,4584,15,11,7224,6712,18,14,1928,744,13,8,10296,5352,0.78,0.86,0.58,0.86,0
35498,26,20,15264,5992,19,17,16416,8760,8,4,4584,1864,7,2,5992,1928,0.79,0.92,0.73,0.81,0
35499,4,0,408,1064,7,2,5736,376,25,20,12960,7480,5,0,4136,776,0.73,0.66,0.82,0.74,0
35500,24,20,5992,10680,11,6,4584,4008,4,0,3112,1128,18,14,11064,4584,0.82,0.78,0.8,0.79,0
35501,7,2,1096,1672,18,14,7480,4136,13,7,1608,1928,25,20,27376,4392,0.73,0.7,0.61,0.82,0
35502,3,0,2792,680,13,7,3240,2984,26,20,16416,9912,13,7,9912,2344,0.75,0.68,0.9,0.73,0
35503,3,0,2408,1192,20,17,4776,600,6,1,328,88,6,1,4584,1288,0.79,0.6,0.5,0.77,0
35504,5,0,3624,344,25,20,19848,6200,25,20,19848,5160,13,7,9912,4968,0.68,0.83,0.82,0.84,0
35505,15,9,5544,6712,24,20,7992,15840,15,9,256,1416,22,19,904,8248,0.83,0.96,0.54,0.74,0
35506,13,8,5544,5352,18,15,4968,6968,20,17,4392,9144,8,4,5992,3240,0.81,0.78,0.84,0.84,0
35507,6,1,3240,344,13,7,1352,3368,18,14,7224,5992,15,12,7992,7736,0.64,0.69,0.78,0.9,0
35508,20,17,14112,10296,6,1,2472,256,13,8,11448,1384,19,17,6456,2472,0.96,0.59,0.71,0.66,0
35509,5,0,3880,1032,11,6,680,328,15,12,12216,7224,7,2,2216,1096,0.78,0.52,0.93,0.71,0
35510,6,1,2280,1256,18,14,5160,11832,7,2,4136,1320,25,20,6200,5544,0.73,0.94,0.76,0.71,0
35511,13,8,4584,2536,18,14,3880,2536,5,0,1480,776,20,18,12216,5544,0.66,0.64,0.71,0.8,0
35512,15,9,6200,7736,19,17,6456,9912,20,17,8760,8504,15,10,8248,1256,0.86,0.88,0.86,0.67,0
35513,18,14,6712,1000,3,0,2792,1352,4,0,1928,288,24,20,8504,16416,0.65,0.81,0.64,0.98,0
35514,22,19,2792,16416,15,10,11064,3368,4,0,1928,1160,24,20,19080,10680,0.95,0.76,0.77,0.94,0
35515,13,8,1352,3880,11,6,328,256,4,0,2600,1160,13,7,3368,4136,0.68,0.5,0.79,0.74,0
35516,2,0,1256,1096,18,14,5992,9912,13,8,1128,2216,8,4,1256,776,0.79,0.9,0.62,0.59,0
35517,8,4,2664,776,7,2,5544,648,8,4,2536,632,7,2,224,144,0.63,0.7,0.61,0.49,0
35518,26,20,22920,8248,25,20,22152,3112,11,6,5736,328,10,4,4008,632,0.87,0.78,0.62,0.64,0
35519,24,20,2664,12960,20,18,16416,10296,15,12,5736,4584,26,20,11448,5992,0.85,0.97,0.77,0.79,0
35520,7,2,1672,32,5,0,1480,1352,3,0,208,120,6,1,3880,256,0.51,0.77,0.52,0.62,0
35521,18,15,15840,9912,13,7,1608,840,18,15,3880,7992,22,19,10680,4008,0.96,0.57,0.78,0.75,0
35522,13,7,6712,1928,15,12,11064,376,20,17,15264,10296,20,18,8248,2600,0.68,0.7,0.95,0.68,0
35523,4,0,1736,1352,18,14,328,5992,13,7,6456,5736,5,0,1320,568,0.79,0.7,0.83,0.69,0
35524,11,6,7224,1032,22,19,3240,12216,8,2,4264,1928,10,4,5544,1352,0.69,0.84,0.8,0.71,0
35525,13,7,6456,4008,10,4,1864,2280,10,4,6200,2792,18,14,2984,11064,0.79,0.73,0.82,0.88,0
35526,5,0,3112,1352,8,2,536,1864,10,4,7736,696,20,18,14112,3240,0.79,0.73,0.69,0.76,0
35527,20,17,11448,2472,3,0,1992,536,26,20,16992,4776,26,20,4264,14688,0.7,0.7,0.77,0.92,0
35528,15,12,10296,3240,18,14,11064,3112,8,2,6456,2088,8,2,1384,2216,0.77,0.73,0.83,0.76,0
35529,3,0,1928,488,15,12,8504,8504,25,20,27376,2344,13,8,2280,4264,0.71,0.92,0.78,0.7,0
35530,7,2,5736,1736,10,4,2344,1480,18,14,7480,5160,18,14,2600,11832,0.81,0.66,0.76,0.9,0
35531,25,20,14688,6712,5,0,2664,680,26,20,25456,776,11,6,3496,2472,0.78,0.72,0.74,0.69,0
35532,24,20,4776,16416,4,0,840,224,4,0,2600,1288,15,10,7992,4136,0.94,0.57,0.8,0.76,0
35533,6,1,600,224,20,18,2792,5992,24,20,12960,14112,15,12,1992,8504,0.55,0.71,0.96,0.84,0
35534,3,0,904,1000,13,7,8760,2472,18,14,11832,5352,24,20,19080,4392,0.73,0.74,0.79,0.77,0
35535,10,4,296,2472,22,19,20616,4776,13,7,1352,968,20,17,1160,280,0.68,0.81,0.56,0.54,0
35536,8,2,256,872,18,15,328,3752,2,0,520,56,11,6,7224,2216,0.63,0.61,0.49,0.72,0
35537,13,7,8760,1480,2,0,1480,1192,10,4,936,1128,18,15,632,7992,0.68,0.77,0.61,0.76,0
35538,22,19,19848,696,24,20,9528,16416,18,15,1928,3752,2,0,1800,88,0.72,0.98,0.64,0.59,0
35539,24,20,18336,9912,7,2,4584,208,26,20,584,1544,19,17,11832,12216,0.89,0.62,0.59,0.98,0
35540,25,20,24496,5160,15,9,840,5160,19,17,7992,9912,7,2,3240,1416,0.85,0.72,0.87,0.74,0
35541,15,10,11832,7480,18,15,4968,10296,15,12,8760,9528,8,4,1256,1800,0.97,0.9,0.98,0.71,0
35542,15,10,6200,4264,15,9,12216,1256,13,8,1352,6200,5,0,1672,1032,0.73,0.7,0.8,0.76,0
35543,10,4,2856,3112,4,0,120,1160,22,19,14688,11448,15,11,552,4264,0.79,0.74,0.94,0.69,0
35544,15,11,1128,1544,8,4,5544,2472,11,6,2088,4776,20,18,18336,9144,0.6,0.78,0.82,0.93,0
35545,18,15,15840,3112,18,14,11448,8248,24,20,19080,9528,15,10,8248,3752,0.79,0.9,0.91,0.74,0
35546,15,12,7224,2408,8,2,6456,968,25,20,7992,12216,5,0,504,744,0.71,0.74,0.9,0.68,0
35547,18,14,7224,4392,2,0,936,344,26,20,5544,776,4,0,552,504,0.72,0.62,0.6,0.66,0
35548,2,0,840,56,18,14,15840,10296,19,17,3624,11448,8,2,4968,2088,0.53,0.97,0.86,0.83,0
35549,13,7,5992,3880,3,0,1800,744,15,10,6456,2344,4,0,1352,224,0.75,0.73,0.68,0.6,0
35550,8,4,6456,1736,13,8,1608,1384,2,0,144,776,15,11,7992,6712,0.75,0.6,0.69,0.85,0
35551,2,0,1256,776,20,18,10296,7992,20,17,17568,6200,10,4,5160,256,0.73,0.84,0.84,0.62,0
35552,22,19,440,6712,20,18,4776,2280,25,20,8504,12216,15,11,14112,2792,0.68,0.64,0.89,0.77,0
35553,6,1,4584,208,8,4,2344,2728,3,0,1224,56,2,0,1608,328,0.63,0.74,0.52,0.66,0
35554,24,20,3240,1160,3,0,1224,1096,5,0,2984,120,25,20,24496,7224,0.59,0.74,0.59,0.86,0
35555,15,12,13536,6968,15,10,1736,5736,8,4,120,1608,10,4,2344,1128,0.92,0.77,0.65,0.65,0
35556,15,11,4584,2088,5,0,968,1128,2,0,1480,536,7,2,968,776,0.66,0.73,0.7,0.62,0
35557,10,4,1544,1992,18,15,9144,7480,4,0,1992,120,3,0,968,568,0.69,0.82,0.57,0.69,0
35558,7,2,2664,840,10,4,6200,2984,18,15,8760,10680,4,0,208,936,0.68,0.83,0.92,0.71,0
35559,22,19,19848,8248,7,2,5352,1416,4,0,208,1352,13,8,4392,6968,0.9,0.79,0.73,0.83,0
35560,19,17,9528,5736,10,4,6968,1288,8,4,4968,56,8,2,6712,936,0.78,0.73,0.6,0.75,0
35561,11,6,4584,2408,7,2,5544,1288,22,19,22920,696,13,8,9912,256,0.71,0.76,0.76,0.63,0
35562,5,0,1224,176,15,9,9528,3368,4,0,328,1160,4,0,1128,224,0.56,0.72,0.73,0.57,0
35563,24,20,1064,9528,11,6,5736,1480,15,12,13536,2792,15,9,3496,3112,0.74,0.69,0.77,0.67,0
35564,6,1,1352,1000,8,4,5736,2792,3,0,1384,1352,8,4,3496,2600,0.71,0.79,0.78,0.77,0
35565,6,1,1736,968,13,7,7480,3624,3,0,392,88,4,0,632,1224,0.71,0.74,0.51,0.76,0
35566,20,18,4776,632,26,20,22920,8248,15,11,4008,1224,4,0,1544,328,0.6,0.88,0.62,0.63,0
35567,15,11,7480,6200,11,6,7992,3368,18,14,10680,6200,13,7,11064,472,0.84,0.78,0.83,0.67,0
35568,10,4,3496,1192,18,15,5992,4008,11,6,2792,1224,18,14,6456,1800,0.66,0.69,0.64,0.66,0
35569,6,1,936,776,22,19,12960,6712,10,4,3624,1992,4,0,3624,256,0.65,0.8,0.71,0.66,0
35570,19,17,1416,6456,18,14,9144,3112,26,20,18336,7480,20,18,15264,968,0.69,0.72,0.84,0.71,0
35571,15,9,7224,5992,18,15,7736,13536,20,17,11448,2472,10,4,2344,2728,0.85,0.97,0.72,0.75,0
35572,7,2,3880,1480,7,2,5736,520,26,20,20616,6712,11,6,2280,2216,0.76,0.69,0.85,0.65,0
35573,6,1,1032,520,3,0,1416,712,2,0,1064,488,8,2,5736,1416,0.64,0.73,0.68,0.78,0
35574,25,20,15264,7224,15,12,10680,6200,2,0,1064,488,7,2,5992,2088,0.82,0.88,0.69,0.81,0
35575,8,4,2088,1928,15,12,11064,1192,25,20,14112,6712,3,0,744,1128,0.7,0.71,0.79,0.75,0
35576,18,14,4264,11064,8,2,3880,208,10,4,5160,1928,3,0,2024,1192,0.89,0.6,0.74,0.81,0
35577,2,0,2216,1000,15,11,11064,1384,7,2,2088,1480,7,2,4136,1416,0.8,0.71,0.73,0.75,0
35578,11,6,8760,4136,3,0,176,1288,15,9,8760,2344,22,19,22920,5352,0.83,0.74,0.7,0.84,0
35579,18,15,11448,7736,24,20,5992,14688,7,2,472,1800,20,17,9528,6968,0.88,0.94,0.74,0.82,0
35580,10,4,2024,2600,6,1,4776,1256,7,2,1800,1288,5,0,3752,1192,0.73,0.78,0.71,0.8,0
35581,15,9,256,4264,6,1,4392,1256,26,20,20616,776,11,6,8504,1128,0.66,0.77,0.72,0.71,0
35582,7,2,2984,472,22,19,904,14688,26,20,7224,4008,24,20,21384,9144,0.63,0.87,0.7,0.91,0
35583,15,10,12216,5992,8,4,4776,3240,25,20,24496,8248,11,6,2984,2216,0.88,0.84,0.92,0.68,0
35584,2,0,520,120,8,2,5992,1800,13,8,5736,6200,3,0,504,1256,0.54,0.81,0.83,0.76,0
35585,6,1,4776,872,22,19,10296,9528,15,11,5736,2280,19,17,17568,10296,0.76,0.85,0.67,0.98,0
35586,18,14,10296,8504,8,2,3880,1800,10,4,5736,2984,8,2,6968,840,0.86,0.79,0.81,0.75,0
35587,7,2,3496,1320,5,0,3880,32,10,4,4776,2280,15,12,8504,776,0.73,0.59,0.74,0.65,0
35588,20,17,15264,5160,15,12,6200,4968,25,20,7992,9912,5,0,2536,176,0.81,0.77,0.82,0.59,0
35589,8,2,3368,1256,18,14,1928,9144,25,20,19848,11448,18,14,11448,10680,0.76,0.84,0.97,0.95,0
35590,19,17,4008,6200,8,2,4584,936,7,2,4008,72,20,17,6200,1544,0.72,0.7,0.56,0.63,0
35591,18,15,1608,11064,13,7,680,1096,3,0,1416,936,20,17,9144,11448,0.86,0.57,0.76,0.94,0
35592,20,17,16416,7736,2,0,328,152,18,14,5160,1256,18,15,11448,1128,0.89,0.52,0.62,0.67,0
35593,13,8,8248,120,18,15,9912,4008,22,19,9912,10296,6,1,4968,344,0.61,0.73,0.88,0.66,0
35594,15,10,12576,1736,18,15,9912,9912,13,7,3880,5992,19,17,15840,3624,0.71,0.93,0.8,0.79,0
35595,4,0,2088,504,15,12,12960,5992,15,11,3496,1928,20,18,17568,7736,0.7,0.88,0.64,0.89,0
35596,2,0,296,808,11,6,872,2792,15,12,1416,1608,26,20,16416,12960,0.71,0.66,0.59,0.96,0
35597,7,2,968,1608,8,4,4584,696,8,2,3624,520,18,15,8760,552,0.7,0.66,0.65,0.66,0
35598,13,7,4968,472,18,15,11448,4008,5,0,3496,344,18,14,14688,6712,0.6,0.75,0.69,0.87,0
35599,19,17,7224,14688,6,1,3496,328,15,10,7224,5992,25,20,18336,8248,0.99,0.65,0.84,0.87,0
35600,10,4,6712,2088,18,14,3880,10680,25,20,2280,9528,13,7,4584,3624,0.77,0.89,0.78,0.74,0
35601,7,2,4968,872,11,6,7480,4968,8,2,1672,568,11,6,7736,3752,0.74,0.86,0.61,0.81,0
35602,11,6,2280,328,10,4,2664,552,11,6,5544,4136,15,11,9144,3752,0.56,0.6,0.8,0.76,0
35603,18,14,1608,7736,13,7,1800,3752,8,2,2088,1320,11,6,1736,3752,0.76,0.7,0.71,0.74,0
35604,5,0,1032,872,20,17,18336,3112,20,18,4392,4264,8,2,6456,1000,0.69,0.77,0.68,0.75,0
35605,20,17,17568,1544,15,11,1128,7480,15,9,2280,3112,15,10,7992,3112,0.73,0.83,0.64,0.75,0
35606,7,2,4136,1192,3,0,904,680,18,15,5160,6456,13,8,10680,1544,0.72,0.71,0.76,0.71,0
35607,15,12,5736,1608,2,0,472,120,15,9,6456,776,13,7,2984,4584,0.67,0.53,0.61,0.75,0
35608,15,11,13536,7992,18,14,632,9912,18,14,12216,1544,13,8,3624,1800,0.97,0.83,0.73,0.65,0
35609,2,0,1064,16,3,0,1416,152,13,7,2472,6200,4,0,2792,1256,0.53,0.57,0.8,0.8,0
35610,18,14,7736,9528,5,0,3368,504,15,11,12960,5736,13,7,6968,3752,0.91,0.74,0.88,0.77,0
35611,15,11,5160,6968,15,12,3112,9144,8,4,3496,2472,15,12,7480,5992,0.87,0.88,0.77,0.85,0
35612,13,7,4136,584,11,6,7992,808,3,0,2664,208,22,19,9912,2152,0.59,0.68,0.64,0.69,0
35613,8,2,6968,424,13,8,1800,4008,24,20,13536,7480,10,4,1096,408,0.68,0.68,0.82,0.55,0
35614,2,0,1160,712,26,20,584,5544,19,17,7480,14688,13,8,1608,2664,0.73,0.67,1.0,0.63,0
35615,24,20,520,14112,18,15,11448,7992,4,0,2408,224,6,1,4776,1128,0.85,0.86,0.61,0.77,0
35616,2,0,2216,1000,26,20,7992,12960,5,0,4008,1032,4,0,1352,1096,0.79,0.92,0.79,0.75,0
35617,20,17,7992,7224,15,12,4008,3240,10,4,3624,1864,15,9,9144,4136,0.81,0.69,0.72,0.75,0
35618,22,19,15264,5352,20,17,15264,5160,2,0,648,1032,15,12,14112,6968,0.8,0.81,0.72,0.96,0
35619,15,11,10680,5736,15,10,14112,3368,24,20,19080,9528,15,12,2856,2600,0.85,0.76,0.9,0.65,0
35620,13,8,3624,4008,24,20,11832,14688,6,1,2984,1544,10,4,4136,3496,0.73,0.97,0.78,0.82,0
35621,15,11,14112,5736,8,4,1096,2152,11,6,1736,4136,6,1,936,424,0.86,0.69,0.75,0.6,0
35622,4,0,1064,1032,8,2,256,1992,25,20,2280,10296,15,11,256,7992,0.73,0.76,0.77,0.83,0
35623,19,17,12960,2728,8,4,5160,120,20,17,4776,6456,22,19,13536,1416,0.73,0.6,0.73,0.7,0
35624,19,17,17568,5160,10,4,5160,2984,22,19,8760,7992,22,19,15264,336,0.82,0.8,0.8,0.69,0
35625,5,0,424,32,13,7,3240,2792,4,0,120,744,20,17,12216,6968,0.5,0.66,0.68,0.83,0
35626,26,20,1800,2792,15,10,6200,3496,15,12,6968,7736,10,4,4392,2792,0.63,0.72,0.9,0.78,0
35627,20,17,12960,5544,11,6,6200,4776,3,0,1544,616,8,4,2536,2600,0.79,0.85,0.72,0.73,0
35628,18,14,2600,5352,10,4,296,840,6,1,392,1736,24,20,3240,19848,0.72,0.58,0.76,0.98,0
35629,20,17,2344,14688,15,11,3752,3752,8,4,4968,1480,15,10,7736,2984,0.94,0.69,0.72,0.73,0
35630,13,8,4584,2344,20,18,13536,10296,6,1,1672,1064,8,2,6712,1416,0.67,0.94,0.71,0.77,0
35631,2,0,472,744,26,20,7992,7480,6,1,3240,1480,15,11,3112,3368,0.7,0.79,0.78,0.68,0
35632,15,11,8248,3752,10,4,5736,632,8,2,6968,1288,19,17,6712,1224,0.74,0.67,0.79,0.65,0
35633,15,9,10296,5992,15,9,4584,7480,20,17,10680,2728,26,20,4968,12960,0.84,0.83,0.72,0.89,0
35634,25,20,6200,17568,8,2,5736,256,15,10,11064,5544,13,8,4776,4584,0.99,0.64,0.86,0.77,0
35635,26,20,5544,13536,11,6,3112,600,8,2,1928,256,2,0,1096,904,0.89,0.59,0.57,0.75,0
35636,4,0,2280,1320,15,12,1416,6200,8,2,3752,1864,22,19,6968,6712,0.8,0.75,0.78,0.76,0
35637,24,20,27376,6712,3,0,40,568,20,17,9528,11832,13,8,1800,6968,0.88,0.67,0.95,0.81,0
35638,24,20,4776,9144,15,12,4264,7224,7,2,5992,1800,4,0,2472,1256,0.75,0.85,0.8,0.81,0
35639,18,14,7992,4392,6,1,3496,24,8,2,5992,144,19,17,5160,11832,0.73,0.56,0.62,0.9,0
35640,6,1,3496,1192,2,0,1096,776,15,12,4584,2216,26,20,5544,11448,0.75,0.73,0.65,0.84,0
35641,3,0,744,1288,10,4,6712,2792,7,2,5544,1672,5,0,3752,328,0.76,0.8,0.8,0.67,0
35642,5,0,1864,712,20,17,14112,9528,7,2,2472,696,10,4,7224,2984,0.72,0.94,0.66,0.82,0
35643,4,0,1128,1256,13,8,4392,968,15,11,552,7992,13,7,11448,5736,0.76,0.64,0.83,0.87,0
35644,26,20,16416,3624,20,18,16416,10296,20,18,3624,3240,22,19,21384,6712,0.74,0.97,0.64,0.87,0
35645,4,0,3624,328,24,20,16992,8760,6,1,3624,1288,5,0,2344,936,0.68,0.86,0.77,0.75,0
35646,2,0,1416,152,8,4,5352,120,5,0,4392,256,11,6,1032,808,0.59,0.59,0.65,0.56,0
